1791;3838;2184;2976;2175;1006;892;1532;27;4033;388;2018;208;2063;1472;94;2039;328;420;770;990;2041;645;1344;2565;4092;462;1055;2043;161;1542;3960;504;2053;3472;18;441;1160;49;3952;244;223;52;903;3582;2688;1148;2303;792;312;2296;2051;150;1275;1524;656;1000;1784;882;704;1664;160;868;102;2564;648;159;2558;247;2050;128;306;153;584;380;325;3200;527;263;1015;2576;79;80;1;256;224;1009;2064;284;4064;2012;1288;1793;82;2400;3088;24;517;4076;2580;542;1320;8;2592;521;3900;4095;265;3096;170;217;3808;135;1905;2313;56;84;1890;1953;138;3583;1534;2174;1312;61;894;113;12
380;247;242;2400;3612;1260;510;4092;2063;130;2116;3552;2042;1240;279;2046;2322;2044;632;3840;4063;3972;880;148;240;2564;1988;2552;118;136;176;2060;272;46;416;3584;456;2057;76;543;478;511;195;512;2031;964;1905;3456;92;502;3848;260;4040;268;4032;1539;2528;196;286;577;945;210;4082;1151;962;325;1134;3104;1088;4087;124;1680;200;3064;495;134;14;449;532;976;1006;1980;4028;3200;262;536;3967;190;1600;928;3577;1018;68;1950;2313;2561;4064;2376;2076;2081;558;2041;2178;1014;1012;432;561;641;26;1029;576;236;297;3528;2043;1057;390;3936;1922;2112;252;1026;62;488;1015;548;3838;771
2210;639;51;492;1794;296;1284;1548;81;482;1928;3585;752;1793;3568;2272;116;5;1472;40;1156;2017;71;63;2312;3968;1144;259;532;3066;840;6;158;816;105;1982;500;1151;2008;505;384;1764;376;11;1216;1280;260;36;1888;910;92;524;10;580;75;79;3073;39;55;223;122;2114;1540;455;2240;261;48;2232;1143;650;2046;1122;3528;4090;984;2172;3583;162;1080;23;2028;3612;3360;1792;1154;1008;3136;771;1728;1916;248;2030;57;2064;519;2036;93;1300;2000;3720;912;316;1116;2045;3556;257;1986;265;119;4088;3076;720;2184;1860;62;478;1054;3598;1105;2400;1028;1808;200;1200;69;159;2624;624
1240;108;3583;592;1504;515;521;226;868;635;524;3472;312;904;3104;1020;258;260;3075;125;7;380;3966;476;3612;3588;2340;3640;760;274;124;772;991;632;2080;1048;71;650;3456;774;2720;630;3040;2172;170;636;64;58;776;138;1151;50;672;3780;2580;112;504;1200;992;4078;996;2049;546;2030;2565;432;210;2313;273;3712;882;704;4028;24;195;3960;527;3937;1087;502;4079;924;4090;80;2296;32;900;3900;895;390;2050;4024;73;368;11;2544;506;612;864;993;1275;3841;488;1784;1038;4086;1520;92;479;420;2232;3838;1288;568;57;65;1027;416;1160;232;135;2046;1052;255;1032;756;505;4060
204;1040;594;2368;2244;1028;3078;1535;2112;1538;1848;63;3967;253;122;2055;816;2562;200;1796;25;1012;1919;3568;325;897;2560;1760;4072;2079;959;526;2084;2014;928;635;18;704;292;64;1188;2816;4081;231;37;1072;1300;208;2208;530;328;2550;146;4040;50;1548;2304;3952;894;3328;3080;1560;288;383;462;196;1285;4065;903;560;3848;70;108;3076;82;2159;502;3075;3808;756;222;572;1216;1290;1584;392;2046;1950;680;1736;1921;368;78;516;4;991;33;2041;992;2340;769;3576;4086;1536;2048;993;45;2688;766;3904;3520;2017;4034;12;3360;2047;35;2305;1472;2030;2050;251;528;2062;952;261;1019;4093
1540;608;642;516;2192;1290;3842;46;552;3576;70;1150;1160;2049;3584;840;121;3841;515;2340;131;4092;3;133;444;297;1808;767;145;2015;1092;1472;3906;1120;155;510;352;1023;76;3598;168;1344;39;2313;1000;2112;792;1285;1976;78;123;832;204;1921;1010;29;4086;138;456;522;3582;446;236;2576;910;289;94;1154;1791;4033;528;259;644;1168;574;1039;1060;1924;530;1008;2108;2079;189;228;164;585;1055;524;4024;1919;962;567;2210;577;21;238;1014;3556;481;2174;897;23;3068;165;1888;279;1848;322;1034;1058;97;1096;3328;1280;892;3072;105;2017;306;232;388;4084;271;639;194;3456;3712;1796
2565;4072;520;3648;1170;284;158;3328;1160;1538;71;15;4091;121;290;1928;546;1922;3964;124;184;239;4080;289;2039;642;2060;1983;2045;1936;2066;74;3984;4086;912;465;1031;3360;330;257;318;3024;1057;2303;2336;2295;3696;268;2624;129;496;376;3870;624;517;904;14;3069;3616;992;928;93;3810;1122;3576;736;3552;105;21;959;472;22;492;2976;2047;2564;1042;68;56;3872;6;2041;248;70;600;704;771;592;126;2053;2305;3969;3078;3844;900;1530;1820;543;148;2376;1025;1918;186;2111;476;192;2033;529;956;3612;993;2024;1488;1006;2064;4092;49;1920;585;250;2048;2552;1440;503;1086;544;552;152
161;1023;624;1019;528;2053;769;280;1040;130;3072;2047;276;1312;4086;325;632;2600;40;228;612;1952;2562;3984;2528;3074;1792;55;5;1799;440;262;1060;1532;1888;2008;1968;1538;482;2113;32;3064;61;118;530;99;1800;529;264;12;113;2104;4080;11;1018;4062;898;304;226;996;2480;3577;3048;94;3592;465;39;648;250;3456;193;3967;503;994;316;1524;2082;3075;1038;526;8;223;2178;1950;2142;962;1153;1778;520;4078;1533;1924;78;956;1984;210;239;2159;74;258;4024;3856;1548;3648;2624;1921;67;286;903;744;44;4065;1986;952;2160;102;600;93;660;388;135;261;208;1790;1539;1150;3969;2556
40;113;3648;432;1736;3472;2559;2038;1791;4066;72;216;1122;1488;1029;988;2540;2113;1009;585;472;536;575;976;2340;2078;2160;1820;1017;7;328;2032;1912;372;511;2041;2880;484;3528;33;993;236;600;476;2432;2976;580;1950;502;130;1033;3976;3104;2565;1778;774;81;1015;1504;441;639;23;503;88;15;2104;4032;316;3078;1533;449;2720;4087;35;1031;38;577;912;3964;274;2080;2570;2016;1968;984;4062;4048;516;193;159;254;32;1600;1320;2305;244;2081;962;2624;1092;608;2112;1154;497;2306;2272;2046;1552;1784;897;158;2048;2040;1524;2175;44;67;944;3568;1982;24;2145;1088;4024;1038;1034;2047;304
3075;3360;3078;1544;3855;3592;2038;420;2568;578;3720;1019;3972;1534;238;994;1151;508;1021;3960;1031;1808;494;2175;47;465;249;1084;232;1150;1264;32;184;1300;2058;3064;135;1087;1799;304;672;492;1168;792;1568;2556;2110;17;1344;190;516;3576;3984;3584;85;1440;113;2015;552;216;2300;165;497;155;3836;441;57;3060;51;514;2168;4062;328;2176;2084;993;2072;594;1152;2042;239;94;3870;158;247;3824;1953;287;2116;1824;1408;3072;440;1034;189;2096;558;265;894;3580;3967;2033;543;312;2376;945;624;912;515;127;3598;4060;765;3600;988;4031;297;992;600;30;1912;3520;224;4094;68;143;3696;220
4088;456;1105;2244;321;558;2072;11;1120;1033;70;1728;1920;960;2051;546;642;1136;2;968;1025;994;479;3591;1533;760;1534;3520;2560;993;800;388;2142;3120;3968;216;3640;962;2096;189;1027;400;1064;1042;1153;958;1087;17;1524;319;552;12;4082;2159;2528;158;444;524;292;1344;1144;336;266;3070;1560;2336;1806;44;630;517;1924;310;510;503;1014;2312;2540;2056;1156;527;0;3200;964;1030;3906;2520;380;3585;99;771;2320;766;2054;1983;1020;635;222;2561;3;3069;1664;66;1992;882;1600;3552;3060;961;1520;2052;2111;3648;1542;33;244;2720;1058;434;2552;239;4091;3776;648;889;720;892;1799;16
512;1504;2038;3600;4036;156;1039;1029;95;2078;4078;1025;385;3068;4060;4090;492;1968;1041;1953;158;3720;1006;4093;1512;68;1534;542;47;280;50;2295;57;249;2558;500;1168;4033;4095;28;4024;380;153;36;155;3640;772;1904;1788;2080;530;509;2304;1056;210;882;446;680;2000;2081;3078;3577;150;3964;15;3040;1800;274;2114;1161;2193;216;99;770;140;2184;315;2084;516;254;1270;1084;1848;1089;3900;129;910;4072;656;888;2268;584;1728;1924;1552;0;511;484;2480;1921;88;3066;4034;880;889;25;121;3841;296;255;3825;3;304;1136;3999;3104;3616;2060;29;1272;168;3088;514;928;3073;1918;1153;3776
1760;29;140;988;2145;3060;1921;2028;390;561;1087;4062;123;186;1092;572;65;1524;84;124;1136;816;2320;2082;69;2054;287;48;4060;57;2064;2624;16;764;18;3073;1824;246;142;2030;2556;61;3970;1533;961;22;193;304;244;3824;1044;1090;530;765;546;2066;2558;1088;960;160;2055;1039;480;520;2020;544;15;510;1040;585;4090;2172;1260;1534;2036;114;260;252;620;1072;130;497;60;2024;145;1935;96;3648;1216;137;3360;4081;1018;447;261;2041;1019;1021;126;774;286;2550;660;1988;168;11;639;3776;1919;138;165;64;2210;2110;155;1664;4082;1020;75;2072;320;208;3048;1982;4028;2112;536;1544
10;1785;2448;184;1888;125;1788;288;704;4062;4060;536;312;1918;1022;193;223;321;284;3586;208;118;4081;4063;641;608;26;1006;287;3808;59;111;2110;2020;310;1928;1148;764;1057;1296;4064;36;1122;2015;1248;1544;2174;1270;904;996;340;39;1916;578;1153;4086;41;3844;73;3999;24;2172;2208;2272;231;2556;2568;192;1905;76;462;2068;2142;238;121;140;142;97;620;186;296;378;1986;519;930;2065;3591;2320;2041;2128;1021;2057;958;1976;2640;2032;479;276;384;447;624;368;105;74;2193;896;1980;2062;1935;176;2232;220;1540;2079;381;390;455;3600;975;2012;1060;1532;72;1983;1020;251;131;2240
1008;8;1016;447;3936;1320;12;1540;816;529;1024;2720;3848;895;94;3856;3168;452;2168;3969;387;3712;3648;540;108;766;284;74;3842;210;200;198;142;2024;165;504;3967;336;3577;3968;248;297;1528;1536;38;2080;176;2014;577;1986;1848;720;3780;290;3528;1116;93;2015;2082;1600;494;4076;3598;2057;3832;1921;446;280;1160;2060;264;770;68;4082;2056;1154;340;22;2576;124;864;1048;2096;608;520;1952;680;148;143;1039;1736;3984;2556;134;273;1152;2049;31;2302;145;991;2043;3583;1096;645;567;1548;4072;2560;316;236;2368;222;767;1408;51;2051;752;924;1040;1788;2286;1170;3966;1472;1017;39;128
1040;898;4016;2180;113;112;1028;258;37;372;121;3008;3120;32;481;1928;600;3840;540;2400;2020;1260;165;300;1806;116;756;2312;996;2018;136;1796;4033;2044;764;3832;30;143;895;1953;13;515;4063;720;2552;1148;2040;3048;60;1560;2036;1848;384;289;1012;1799;2049;2580;2568;2272;123;2303;446;195;271;1280;390;2142;816;567;2057;2064;4086;1785;28;2008;3824;1272;168;532;70;325;40;1031;1009;1023;3972;4076;42;1248;198;991;2028;3078;1736;2302;507;3842;2564;767;2000;952;572;156;29;2058;2340;1992;1024;50;578;3591;975;765;4031;888;472;4084;159;2042;1064;3064;8;660;247;1952;2144;3970
3069;1968;3598;2159;2558;3;162;1052;3900;108;517;1090;2174;584;2240;2640;129;2303;780;962;31;158;1560;3984;52;635;1007;2556;7;2540;1040;448;1953;1039;4062;6;544;276;2033;2816;144;2178;19;440;1664;159;81;2068;194;2560;2056;567;561;1282;4088;1150;888;2145;1904;190;532;3520;2336;465;497;1154;762;67;3008;4063;258;2544;1950;217;3074;1240;184;320;472;1922;2042;511;55;119;88;3848;1504;20;650;2565;1542;1168;484;1153;64;145;3456;71;4087;196;3588;639;2084;578;1024;1275;153;381;3712;1860;75;324;261;580;3906;396;23;80;3073;1248;1984;3264;964;50;2051;3066;1022;5
2034;3064;249;4064;498;3964;226;944;642;126;1086;2558;2320;522;484;4063;155;515;28;769;123;1030;1014;263;1905;2340;2400;1021;2300;2180;190;656;325;130;2113;3528;584;513;558;246;561;1022;1512;1300;4034;2540;4062;248;3648;198;1160;3075;1360;1584;545;2030;3776;776;2024;2096;518;520;1921;69;146;4089;1026;2044;372;383;162;1038;1060;903;3952;2561;2174;2;660;79;3968;1122;511;1539;1983;110;1980;792;1281;624;764;894;270;100;3556;2177;3024;544;1041;4068;1027;241;1535;3969;4024;3552;3640;2112;2624;494;38;1984;620;996;2944;2042;771;889;1151;186;476;2232;1143;254;2020;3588;3841;910
903;3810;975;4079;180;2053;482;2172;961;131;2976;608;1055;3568;1920;976;1632;31;958;576;2160;2111;2570;93;930;312;2017;2240;3556;2044;2116;2558;2400;1784;15;1188;45;1986;325;3841;2014;11;3577;480;1488;2068;4066;48;1785;85;3967;1041;2544;1004;18;279;217;216;447;450;1312;2193;4072;55;59;135;3076;1760;462;2043;1950;656;2720;3936;2052;143;1092;1029;1536;191;1264;2047;244;71;408;962;1018;1360;3582;62;545;268;140;52;2244;585;3952;2145;2081;578;3856;300;1032;3600;1982;1282;2079;2142;1344;28;3080;24;231;102;134;1791;386;186;516;360;2031;440;2550;2020;56;1052;993;376
124;1058;2120;3084;138;2112;330;3776;3552;3848;385;1312;993;55;165;3068;2562;1288;543;60;516;126;1788;51;48;3960;2081;318;1052;105;1984;144;127;2084;506;1824;52;3984;4072;386;296;263;1056;1012;19;416;2193;2320;502;194;336;518;889;1086;112;116;2042;2142;1808;125;11;656;2561;2008;894;3120;792;180;2304;840;2559;4016;191;441;4090;2015;1144;1224;1912;515;904;3583;530;1920;956;4095;2054;496;1536;2368;3588;145;2108;1290;1983;816;1278;310;266;27;1038;3080;325;3640;134;2033;2565;976;3844;4082;3855;1796;4076;176;540;2244;897;24;944;2068;192;832;3075;3839;50;1096;1790;3840
4088;792;1856;2063;19;27;512;2144;1984;223;472;286;3712;2304;1154;1921;1034;372;2565;4060;1552;100;502;152;1806;306;40;513;1440;264;3076;140;3836;8;148;2114;241;1820;67;894;992;64;2054;225;612;3580;516;3472;130;2064;1004;1044;2368;930;1290;2174;2015;2043;1031;1030;279;3856;1039;388;1890;2555;2432;495;2568;352;3584;1542;71;3568;898;492;440;1988;508;993;159;1920;956;3592;192;4048;2300;1790;1600;1029;2272;31;2303;3855;1888;1260;522;3870;253;2068;1905;54;1027;380;384;5;648;991;544;3966;320;142;4091;511;736;964;2295;996;4064;2336;1072;1092;1976;3556;481;122;1006;1533
2296;2145;248;2;1282;548;889;263;760;137;2038;2112;194;3088;4094;1030;2047;1096;258;769;992;1976;59;8;104;306;368;134;792;2640;1154;3024;62;2303;2014;51;416;3552;904;600;2043;495;34;88;2180;680;2081;2039;996;1300;472;888;3600;328;4076;1528;2046;143;3824;3066;1019;2448;3848;19;2076;2272;2052;503;7;71;3840;464;254;527;3048;3200;92;575;1038;112;116;49;136;3584;66;1288;2302;444;3586;752;2300;2015;1538;3264;2568;2055;1116;2160;385;2600;76;2082;1736;265;1090;290;1548;964;2017;567;387;2556;52;321;3556;2113;2042;2232;496;1984;2576;561;900;1905;273;2558;84;765
263;226;248;2295;76;2032;60;2018;1800;772;2976;90;532;1600;448;452;509;1000;73;502;58;286;2104;1056;3612;3084;988;736;81;2033;2880;396;330;1799;1820;900;1148;513;476;1560;4095;594;69;1060;1019;680;3966;142;764;2063;3838;3069;210;262;18;478;558;1006;2014;1794;2816;1537;630;2076;2305;2012;3836;1824;3570;216;2944;492;518;259;268;1924;2232;40;3696;1096;2;119;123;320;1153;1530;1040;1151;2031;1504;2302;992;1806;383;2432;441;287;2192;1027;1952;4084;3582;2560;2174;79;4031;510;1200;4048;118;384;765;2043;450;567;3936;296;160;2552;910;770;1968;37;511;447;1248;519;137
930;226;4034;134;1916;1808;1092;4072;1290;580;2068;2048;4094;2038;3200;232;784;3570;3900;532;3972;4032;88;312;118;1408;3;766;6;2480;1560;968;496;3810;2624;10;2047;1019;3598;416;1936;1032;1056;3264;3776;386;4087;2142;3056;2044;17;2081;888;99;3870;383;196;2032;256;3832;744;64;84;2063;1284;98;507;121;94;645;1264;519;2144;3104;2336;2552;1790;1924;204;1472;4081;81;2049;1090;3064;4092;1536;1058;1952;1860;1542;2592;455;2304;137;2054;4065;4033;1022;2145;3070;236;4066;2244;162;250;104;2544;774;956;2033;1038;1788;4024;390;762;1015;247;189;1919;49;975;32;1532;22;258;8;1122
2560;1560;4090;1935;315;2108;2159;511;126;1904;545;1144;492;3832;3937;1150;1048;632;226;2172;1924;2448;1010;976;1776;3070;896;1919;192;388;3838;760;1090;2177;4076;1014;772;2082;236;1820;51;2042;254;480;2053;888;18;2520;4079;2174;3120;3472;155;306;3008;624;24;771;832;744;1275;770;503;150;522;516;1890;159;1240;488;2078;2116;105;507;62;312;3066;2066;529;584;1284;945;145;2144;244;513;3168;97;765;1188;4091;494;1796;34;956;4089;4095;4088;3585;1096;10;2079;1116;1033;2976;3936;2178;3568;1984;76;577;1023;2592;1888;4092;3075;239;600;46;114;2368;1912;2184;1548;3836;65;1087;420
2065;503;253;484;45;2302;2066;1793;1848;14;2340;704;254;21;3696;2192;3088;1950;3084;956;612;434;184;36;48;17;3168;1924;1038;3984;125;49;59;4084;1024;519;108;2113;1664;2016;328;2116;2046;1089;310;3972;39;136;1952;1031;540;2580;2306;1044;1240;3968;105;3069;400;1280;189;4080;945;3528;832;897;1976;2047;1736;864;19;1136;2063;241;2062;222;1007;552;3848;567;320;1116;4033;137;190;2088;4089;449;3556;1039;632;4079;124;1534;2313;1928;3824;516;324;1008;79;2172;240;196;2159;432;1512;488;509;1890;1134;968;2304;2312;297;1275;3072;888;1071;3074;784;3;3075;498;624;452;111;515
4062;4095;52;1680;75;2295;2564;265;1032;1188;17;31;2193;532;385;133;1154;2112;2288;144;1538;1014;102;5;736;2076;2024;380;4034;1524;2016;42;889;3592;2312;382;1440;316;1168;903;56;2111;8;4028;561;1799;3936;3696;447;455;1905;260;776;2208;1552;509;3976;4024;767;1935;79;250;1983;97;1064;2028;2210;200;68;28;392;1504;505;160;2562;310;1912;44;1184;1153;961;2142;3964;502;112;19;239;1408;2448;2376;2113;170;1284;76;381;1784;1072;3070;1534;137;1542;956;208;33;1584;176;962;624;72;198;2560;274;3552;318;2303;4092;1806;3024;1056;3582;6;3040;3966;1820;24;1982;223;484
1980;2;1919;2145;70;1019;2286;4063;456;2064;2368;1778;1504;1016;1544;1056;1096;1280;1312;155;376;15;1536;22;2049;3066;340;2300;2046;476;98;2062;2082;1360;1010;1089;568;2058;2303;279;4040;105;84;3096;462;265;585;4094;2160;636;1160;766;32;1270;2080;1031;4000;505;1143;256;2976;1912;1150;385;1983;1785;1120;572;720;945;478;3586;138;396;672;4064;384;324;2108;289;408;1153;59;4082;2014;3906;66;880;42;1542;2057;1984;1030;378;2053;156;416;567;372;1924;131;2568;1520;2055;252;4024;3168;306;1799;800;792;1021;771;548;280;536;1920;518;29;575;2174;126;492;158;2081;1278;4033;888
552;2550;4080;4076;381;23;123;2568;2880;1728;1793;264;2055;263;1058;1086;3069;1284;2145;462;2036;32;2286;11;898;50;520;96;189;304;3967;1116;145;500;1890;3568;2060;2062;1056;4086;286;511;509;1980;5;1534;2096;548;988;1905;250;383;2015;2177;1537;257;1922;992;138;449;8;975;506;184;190;387;12;4068;119;3640;1530;1540;95;33;2111;322;476;2528;1023;447;2112;297;222;1312;4094;80;1285;2320;4095;584;889;3328;1538;2555;158;3872;2540;540;864;2047;3960;644;208;31;44;2017;9;3616;1041;1026;3585;928;620;136;488;2305;372;507;276;2295;642;770;2570;292;316;993;3;2068
1808;2192;1144;2688;2038;231;500;447;123;4072;4028;1048;1009;31;4091;3972;4030;3080;2056;1022;771;4082;546;216;465;1216;1953;284;1031;226;2114;2295;408;131;1056;594;2048;3616;1504;1760;4088;892;3967;1924;2816;2580;2480;191;135;1792;760;990;225;312;4;322;1976;640;150;321;188;1044;766;186;1860;155;133;316;958;2110;90;2128;1856;134;482;592;432;832;120;3600;1921;208;492;102;3844;52;774;372;3836;200;2116;945;204;2720;900;3720;864;55;1788;1312;4078;928;263;1260;1054;2240;2078;903;1440;2030;4086;2034;4056;46;968;770;2014;2015;180;2062;165;2172;1600;1072;784;620;3104;241
2368;2016;462;1680;2038;168;1200;3040;2565;3328;1040;2012;2210;140;390;3937;756;84;4;2320;266;155;2065;162;2079;1532;416;1161;1986;930;1089;4084;15;1000;79;408;3648;21;892;1552;32;131;104;1793;19;258;592;306;952;2376;2020;134;110;572;3966;4081;3584;984;494;3520;2556;1534;1104;1524;4090;372;242;200;148;2046;2088;1015;584;2562;3841;1664;1038;98;3612;127;772;519;1148;2432;1270;1017;961;1916;636;496;455;92;2054;578;257;272;387;321;381;2576;2145;315;2448;904;3071;524;388;3586;150;2052;2041;450;3069;1794;2032;975;456;1440;1936;447;3056;284;80;2192;93;190;771;62
318;2880;522;540;2104;146;4036;975;134;64;1148;1032;2144;3648;1279;2432;2053;2244;3073;432;316;510;507;897;1542;4095;1104;2079;3598;580;2000;249;2041;32;4048;567;226;3556;1188;2576;656;1918;1023;150;3586;1848;2017;2172;288;190;93;771;1016;964;2040;3456;1285;2944;3040;448;2057;1224;186;638;152;2564;1284;1136;3200;300;1799;1924;1021;49;1530;14;382;376;994;10;44;944;574;2034;72;239;1920;388;2076;2208;1168;242;256;131;959;2043;2042;2570;104;4065;1264;517;498;1022;5;252;1034;400;1064;976;3084;506;991;189;216;176;114;518;1808;910;639;2520;968;9;123;21;1170;3832
2288;252;558;122;736;868;640;2177;2944;64;140;2558;765;390;1116;1560;126;3776;762;2110;3870;222;502;195;3568;1275;1034;1924;272;9;70;2268;47;635;672;1033;220;56;385;186;18;546;3472;3074;494;33;262;30;1904;1408;2160;2880;1044;2057;57;2540;448;310;704;3844;3591;242;3520;3825;2544;441;2088;372;2060;529;236;1284;3810;578;994;241;134;2058;1539;265;1055;996;400;510;514;1824;2580;290;3528;3328;2055;3570;630;3976;509;1860;67;3855;2560;104;328;522;276;505;24;1790;2168;480;1736;594;472;1021;1799;632;1528;296;2555;2036;2072;95;2306;2040;3856;962;1312;2688;2562;97
2036;4089;1052;510;524;645;383;4034;16;1017;223;864;23;81;3966;4032;511;576;3856;2296;2068;372;1976;1090;34;3582;3848;318;1539;140;256;964;288;376;2016;3967;2268;131;2057;447;2232;1524;2096;2142;1792;2880;1784;1820;3640;1071;2432;2302;30;1092;1200;1988;574;3069;420;3583;594;35;387;1778;1924;2015;254;1023;512;246;2039;315;168;1282;3074;1985;472;1116;1278;76;3008;432;1170;3964;3056;1890;3592;1983;226;1984;1912;1264;903;1029;840;1038;48;680;910;238;2052;1952;192;924;515;446;112;1905;2192;2561;72;480;1824;1916;210;2055;612;1796;3520;3648;252;2145;544;2065;400;3072;1004;3070
1144;4056;1936;3200;118;580;116;304;2720;15;2368;2544;2302;1023;3841;639;3088;476;1916;4078;46;191;2193;612;984;81;102;3075;1632;1988;1038;372;2540;1984;1848;509;1935;1924;1300;880;223;2561;2880;543;3598;500;352;770;3583;895;1736;135;768;1532;45;1024;254;502;4066;958;575;561;1161;252;1488;100;35;2047;49;1017;1116;568;296;2570;385;889;1056;2052;133;2014;2046;170;131;2576;3048;2168;2448;265;1728;1057;1009;2180;868;1824;888;482;930;484;200;108;1090;1983;3056;988;2031;2116;158;1796;527;1170;1031;578;240;42;3906;259;192;2055;3071;73;832;1054;1538;159;9;7;1440;1060
639;160;1004;52;3588;76;1072;912;386;2056;1764;26;2336;4;2286;2558;1029;4034;130;196;58;79;1344;2088;48;3904;882;441;248;3200;225;2688;996;123;3072;1560;992;1920;447;574;3168;4076;988;80;924;3069;880;1568;2084;2104;2562;1888;2306;176;1184;29;896;4063;1015;70;1008;1044;1027;840;67;1156;4064;9;2108;513;2305;540;390;2044;2340;118;252;2592;220;1953;1025;287;1968;1312;945;1540;3844;2008;2072;168;1537;612;312;1040;368;632;2561;228;1148;3084;16;1052;315;1548;400;1016;503;1279;507;59;2054;1532;148;420;1057;3136;2624;3584;768;558;1143;2057;1278;4036;3008;188;3832;1240
120;2065;138;266;2110;3;4030;2640;3964;3780;76;1918;3071;1534;1087;585;2082;241;2053;1284;376;529;2175;292;1544;2306;561;111;250;3937;14;1860;4;514;3855;2116;1312;1042;7;191;4024;3720;90;2052;70;2272;641;1788;200;96;635;8;3078;272;3096;650;2564;121;74;271;1026;2322;1300;868;4065;4000;889;880;384;580;2172;88;800;249;1488;133;481;4093;3076;1018;2031;408;2104;254;2244;3568;0;1188;3528;1504;480;1040;1090;388;98;1096;110;112;441;23;1530;3968;59;642;1025;251;574;1728;119;1778;449;84;4089;4060;153;1532;576;322;1270;2976;968;960;4036;387;450;1072;904;756
300;4032;1921;993;517;120;4093;136;125;2060;513;2008;262;1009;1042;3066;952;15;2080;340;580;2368;61;1904;912;2112;2065;134;770;387;292;2145;2068;58;3824;396;3104;449;632;519;1320;64;3970;975;959;524;208;1918;1548;2192;1021;2;381;289;1240;1312;1012;2562;1270;320;40;94;961;1105;4078;38;1796;416;508;194;440;4028;3832;3073;2555;30;642;990;3588;27;29;2576;20;503;776;3069;78;3972;1552;1152;620;864;1188;2046;1038;1041;98;1064;266;768;2038;296;1024;3612;1023;3582;36;558;330;12;1029;1776;3808;1272;152;2015;2480;760;51;176;2558;3577;270;3999;1004;122;506;382
512;75;2565;1824;558;2114;771;526;528;3936;1983;1820;297;408;2016;2113;1058;3552;3836;319;36;420;2063;2041;1057;3556;270;2184;545;1014;462;1928;130;2192;2024;2592;1935;92;1472;592;576;321;2174;5;904;447;290;4068;455;97;73;2060;1528;903;273;1122;3968;328;3598;99;2079;2159;2400;155;3964;1760;150;396;639;67;7;2172;574;2555;641;816;1290;48;509;1924;1025;360;608;184;3056;1532;242;66;4091;59;236;22;4079;14;580;484;1152;1170;228;137;1087;577;3904;492;1794;2175;1280;220;500;3088;2058;2116;1086;159;2068;28;2208;400;4078;3568;55;1264;1096;959;13;3848;29;2180
2528;3200;996;3074;37;2024;1472;630;286;3008;2049;2432;255;32;1240;526;529;792;104;78;1170;1664;1980;191;2116;1143;73;572;62;9;2056;296;1760;260;3;1058;1004;492;136;504;416;1530;123;530;92;1860;1021;3076;93;444;40;96;592;66;120;2552;372;3456;2568;456;3906;1039;1788;2320;542;495;558;7;232;1533;4033;964;3970;991;31;479;176;97;497;2562;3712;3872;2068;2043;2300;114;321;2496;1150;376;1030;204;1736;1790;256;3838;63;944;880;584;27;1071;959;1584;1988;636;39;3328;4032;270;3588;2145;1560;2193;119;3064;152;2313;960;2052;2550;250;3068;640;88;894;904;644
434;594;1986;121;2049;1006;2272;450;1512;3640;170;2108;3096;1528;2552;3612;184;111;400;512;2302;888;3585;736;1980;769;58;1150;3069;4080;3588;2368;2308;1055;297;11;286;24;3808;2051;1888;168;246;580;2142;110;576;1530;319;96;3586;592;1760;16;4093;1096;2172;39;767;3200;864;2034;2312;1848;624;928;620;1520;515;3056;84;524;3712;68;432;28;125;2065;49;12;642;832;572;518;1154;42;3976;284;494;568;1042;160;216;249;52;452;2;3972;120;2042;4089;2640;498;3900;548;4072;4091;1017;2300;80;372;1184;3824;3836;2120;930;57;2210;40;3780;128;1034;1976;3040;272;133;4086;552
396;59;1984;3570;288;1022;162;220;2079;161;164;3070;513;517;2084;1086;271;4034;1156;7;2144;480;387;889;3066;4078;504;1052;3824;165;2520;960;640;284;90;1806;4088;449;100;1055;1928;2306;993;503;4000;1785;320;123;2012;3069;508;1029;2160;2016;88;1290;3848;1041;241;1544;4031;892;318;118;1440;2558;1248;505;516;1736;36;39;1064;14;2008;2052;594;82;636;4064;252;1008;380;2175;1800;248;484;80;1537;545;1280;2066;2286;2108;65;2159;45;3472;3591;592;635;210;272;200;49;300;4040;408;1344;58;3104;2565;897;660;482;481;650;600;1096;2076;2014;1982;2065;3592;502;42;507;4079
2000;80;1010;52;1020;532;4028;641;2054;636;1296;567;1936;2057;2564;153;1023;479;1504;1188;2104;1034;266;194;1848;1134;4034;1440;253;4062;1796;2976;3069;4091;2306;24;769;3576;223;290;198;21;196;262;1764;510;1012;4032;2144;1919;1728;720;40;1054;59;506;2017;4093;190;1360;63;2600;3808;624;1272;58;496;882;45;2128;2304;116;3080;273;536;2116;3838;774;864;67;241;130;988;3078;2082;816;2308;520;131;895;1148;3999;324;544;276;560;3104;2040;521;2192;650;542;3810;176;1084;984;1282;260;832;526;108;1161;2033;33;1980;892;208;81;3570;4;3856;249;4094;254;1096;952;638;66
